species,age,year,area,depth_bin,temperature,std_err,samp_size
shortbelly rockfish,5,2000,Monterey,184-550m,7.14303015873016,0.126358032324819,63
shortbelly rockfish,5,2001,Monterey,184-550m,7.17230568181818,0.100018189246461,88
shortbelly rockfish,5,2002,Monterey,184-550m,6.888696,0.128502359224273,50
shortbelly rockfish,5,2003,Monterey,184-550m,7.22827666666667,0.183926382679576,30
shortbelly rockfish,5,2004,Monterey,184-550m,7.16995555555556,0.107407219242468,54
shortbelly rockfish,5,2005,Monterey,184-550m,7.46098125,0.314111501198055,16
shortbelly rockfish,5,2006,Monterey,184-550m,7.271221875,0.160594157873292,32
shortbelly rockfish,5,2007,Monterey,184-550m,6.81488888888889,0.222760948087267,18
shortbelly rockfish,5,2008,Monterey,184-550m,7.162171875,0.172798822300953,32
shortbelly rockfish,5,2009,Monterey,184-550m,7.16324285714286,0.166648078521266,28
shortbelly rockfish,5,2010,Monterey,184-550m,6.96151481481481,0.187650433912858,27
shortbelly rockfish,5,2011,Monterey,184-550m,7.344075,0.165874403032902,24
shortbelly rockfish,5,2012,Monterey,184-550m,7.23345333333333,0.183767032472516,30
shortbelly rockfish,5,2013,Monterey,184-550m,6.98837083333333,0.17469288563855,24
shortbelly rockfish,5,2014,Monterey,184-550m,7.51906470588235,0.145161413316027,34
shortbelly rockfish,5,2015,Monterey,184-550m,7.37243846153846,0.210181501131169,26
shortbelly rockfish,5,2016,Monterey,184-550m,7.226921875,0.178429597050253,32
shortbelly rockfish,5,2017,Monterey,184-550m,7.26449259259259,0.144063816969123,27
shortbelly rockfish,5,2018,Monterey,184-550m,7.00642580645161,0.178425392857941,31
shortbelly rockfish,6,1977,Monterey,184-550m,8.42,0.199570968401147,15
shortbelly rockfish,6,1980,Monterey,184-550m,7.74,0.334065861769801,5
shortbelly rockfish,6,1983,Monterey,184-550m,-9,-9,1
shortbelly rockfish,6,1984,Monterey,184-550m,-9,-9,0
shortbelly rockfish,6,1986,Monterey,184-550m,-9,-9,2
shortbelly rockfish,6,1988,Monterey,184-550m,-9,-9,0
shortbelly rockfish,6,1989,Monterey,184-550m,8.04,0.295972971738975,5
shortbelly rockfish,6,1990,Monterey,184-550m,-9,-9,0
shortbelly rockfish,6,1991,Monterey,184-550m,-9,-9,0
shortbelly rockfish,6,1992,Monterey,184-550m,7.90833333333333,0.104778506161977,12
shortbelly rockfish,6,1993,Monterey,184-550m,-9,-9,0
shortbelly rockfish,6,1995,Monterey,184-550m,7.4,0.147878774231233,14
shortbelly rockfish,6,1996,Monterey,184-550m,-9,-9,0
shortbelly rockfish,6,1997,Monterey,184-550m,7.6,0.487852436706019,6
shortbelly rockfish,6,1998,Monterey,184-550m,6.59811320754717,0.166246240636211,53
shortbelly rockfish,6,1999,Monterey,184-550m,6.33541666666667,0.172499603847148,48
shortbelly rockfish,6,2000,Monterey,184-550m,7.14303015873016,0.126358032324819,63
shortbelly rockfish,6,2001,Monterey,184-550m,7.17230568181818,0.100018189246461,88
shortbelly rockfish,6,2002,Monterey,184-550m,6.888696,0.128502359224273,50
shortbelly rockfish,6,2003,Monterey,184-550m,7.22827666666667,0.183926382679576,30
shortbelly rockfish,6,2004,Monterey,184-550m,7.16995555555556,0.107407219242468,54
shortbelly rockfish,6,2005,Monterey,184-550m,7.46098125,0.314111501198055,16
shortbelly rockfish,6,2006,Monterey,184-550m,7.271221875,0.160594157873292,32
shortbelly rockfish,6,2007,Monterey,184-550m,6.81488888888889,0.222760948087267,18
shortbelly rockfish,6,2008,Monterey,184-550m,7.162171875,0.172798822300953,32
shortbelly rockfish,6,2009,Monterey,184-550m,7.16324285714286,0.166648078521266,28
shortbelly rockfish,6,2010,Monterey,184-550m,6.96151481481481,0.187650433912858,27
shortbelly rockfish,6,2011,Monterey,184-550m,7.344075,0.165874403032902,24
shortbelly rockfish,6,2012,Monterey,184-550m,7.23345333333333,0.183767032472516,30
shortbelly rockfish,6,2013,Monterey,184-550m,6.98837083333333,0.17469288563855,24
shortbelly rockfish,6,2014,Monterey,184-550m,7.51906470588235,0.145161413316027,34
shortbelly rockfish,6,2015,Monterey,184-550m,7.37243846153846,0.210181501131169,26
shortbelly rockfish,6,2016,Monterey,184-550m,7.226921875,0.178429597050253,32
shortbelly rockfish,6,2017,Monterey,184-550m,7.26449259259259,0.144063816969123,27
shortbelly rockfish,6,2018,Monterey,184-550m,7.00642580645161,0.178425392857941,31
shortbelly rockfish,7,1977,Monterey,184-550m,8.42,0.199570968401147,15
shortbelly rockfish,7,1980,Monterey,184-550m,7.74,0.334065861769801,5
shortbelly rockfish,7,1983,Monterey,184-550m,-9,-9,1
shortbelly rockfish,7,1984,Monterey,184-550m,-9,-9,0
shortbelly rockfish,7,1986,Monterey,184-550m,-9,-9,2
shortbelly rockfish,7,1988,Monterey,184-550m,-9,-9,0
shortbelly rockfish,7,1989,Monterey,184-550m,8.04,0.295972971738975,5
shortbelly rockfish,7,1990,Monterey,184-550m,-9,-9,0
shortbelly rockfish,7,1991,Monterey,184-550m,-9,-9,0
shortbelly rockfish,7,1992,Monterey,184-550m,7.90833333333333,0.104778506161977,12
shortbelly rockfish,7,1993,Monterey,184-550m,-9,-9,0
shortbelly rockfish,7,1995,Monterey,184-550m,7.4,0.147878774231233,14
shortbelly rockfish,7,1996,Monterey,184-550m,-9,-9,0
shortbelly rockfish,7,1997,Monterey,184-550m,7.6,0.487852436706019,6
shortbelly rockfish,7,1998,Monterey,184-550m,6.59811320754717,0.166246240636211,53
shortbelly rockfish,7,1999,Monterey,184-550m,6.33541666666667,0.172499603847148,48
shortbelly rockfish,7,2000,Monterey,184-550m,7.14303015873016,0.126358032324819,63
shortbelly rockfish,7,2001,Monterey,184-550m,7.17230568181818,0.100018189246461,88
shortbelly rockfish,7,2002,Monterey,184-550m,6.888696,0.128502359224273,50
shortbelly rockfish,7,2003,Monterey,184-550m,7.22827666666667,0.183926382679576,30
shortbelly rockfish,7,2004,Monterey,184-550m,7.16995555555556,0.107407219242468,54
shortbelly rockfish,7,2005,Monterey,184-550m,7.46098125,0.314111501198055,16
shortbelly rockfish,7,2006,Monterey,184-550m,7.271221875,0.160594157873292,32
shortbelly rockfish,7,2007,Monterey,184-550m,6.81488888888889,0.222760948087267,18
shortbelly rockfish,7,2008,Monterey,184-550m,7.162171875,0.172798822300953,32
shortbelly rockfish,7,2009,Monterey,184-550m,7.16324285714286,0.166648078521266,28
shortbelly rockfish,7,2010,Monterey,184-550m,6.96151481481481,0.187650433912858,27
shortbelly rockfish,7,2011,Monterey,184-550m,7.344075,0.165874403032902,24
shortbelly rockfish,7,2012,Monterey,184-550m,7.23345333333333,0.183767032472516,30
shortbelly rockfish,7,2013,Monterey,184-550m,6.98837083333333,0.17469288563855,24
shortbelly rockfish,7,2014,Monterey,184-550m,7.51906470588235,0.145161413316027,34
shortbelly rockfish,7,2015,Monterey,184-550m,7.37243846153846,0.210181501131169,26
shortbelly rockfish,7,2016,Monterey,184-550m,7.226921875,0.178429597050253,32
shortbelly rockfish,7,2017,Monterey,184-550m,7.26449259259259,0.144063816969123,27
shortbelly rockfish,7,2018,Monterey,184-550m,7.00642580645161,0.178425392857941,31
shortbelly rockfish,8,1977,Monterey,184-550m,8.42,0.199570968401147,15
shortbelly rockfish,8,1980,Monterey,184-550m,7.74,0.334065861769801,5
shortbelly rockfish,8,1983,Monterey,184-550m,-9,-9,1
shortbelly rockfish,8,1984,Monterey,184-550m,-9,-9,0
shortbelly rockfish,8,1986,Monterey,184-550m,-9,-9,2
shortbelly rockfish,8,1988,Monterey,184-550m,-9,-9,0
shortbelly rockfish,8,1989,Monterey,184-550m,8.04,0.295972971738975,5
shortbelly rockfish,8,1990,Monterey,184-550m,-9,-9,0
shortbelly rockfish,8,1991,Monterey,184-550m,-9,-9,0
shortbelly rockfish,8,1992,Monterey,184-550m,7.90833333333333,0.104778506161977,12
shortbelly rockfish,8,1993,Monterey,184-550m,-9,-9,0
shortbelly rockfish,8,1995,Monterey,184-550m,7.4,0.147878774231233,14
shortbelly rockfish,8,1996,Monterey,184-550m,-9,-9,0
shortbelly rockfish,8,1997,Monterey,184-550m,7.6,0.487852436706019,6
shortbelly rockfish,8,1998,Monterey,184-550m,6.59811320754717,0.166246240636211,53
shortbelly rockfish,8,1999,Monterey,184-550m,6.33541666666667,0.172499603847148,48
shortbelly rockfish,8,2000,Monterey,184-550m,7.14303015873016,0.126358032324819,63
shortbelly rockfish,8,2001,Monterey,184-550m,7.17230568181818,0.100018189246461,88
shortbelly rockfish,8,2002,Monterey,184-550m,6.888696,0.128502359224273,50
shortbelly rockfish,8,2003,Monterey,184-550m,7.22827666666667,0.183926382679576,30
shortbelly rockfish,8,2004,Monterey,184-550m,7.16995555555556,0.107407219242468,54
shortbelly rockfish,8,2005,Monterey,184-550m,7.46098125,0.314111501198055,16
shortbelly rockfish,8,2006,Monterey,184-550m,7.271221875,0.160594157873292,32
shortbelly rockfish,8,2007,Monterey,184-550m,6.81488888888889,0.222760948087267,18
shortbelly rockfish,8,2008,Monterey,184-550m,7.162171875,0.172798822300953,32
shortbelly rockfish,8,2009,Monterey,184-550m,7.16324285714286,0.166648078521266,28
shortbelly rockfish,8,2010,Monterey,184-550m,6.96151481481481,0.187650433912858,27
shortbelly rockfish,8,2011,Monterey,184-550m,7.344075,0.165874403032902,24
shortbelly rockfish,8,2012,Monterey,184-550m,7.23345333333333,0.183767032472516,30
shortbelly rockfish,8,2013,Monterey,184-550m,6.98837083333333,0.17469288563855,24
shortbelly rockfish,8,2014,Monterey,184-550m,7.51906470588235,0.145161413316027,34
shortbelly rockfish,8,2015,Monterey,184-550m,7.37243846153846,0.210181501131169,26
shortbelly rockfish,8,2016,Monterey,184-550m,7.226921875,0.178429597050253,32
shortbelly rockfish,8,2017,Monterey,184-550m,7.26449259259259,0.144063816969123,27
shortbelly rockfish,8,2018,Monterey,184-550m,7.00642580645161,0.178425392857941,31
shortbelly rockfish,9,1977,Monterey,184-550m,8.42,0.199570968401147,15
shortbelly rockfish,9,1980,Monterey,184-550m,7.74,0.334065861769801,5
shortbelly rockfish,9,1983,Monterey,184-550m,-9,-9,1
shortbelly rockfish,9,1984,Monterey,184-550m,-9,-9,0
shortbelly rockfish,9,1986,Monterey,184-550m,-9,-9,2
shortbelly rockfish,9,1988,Monterey,184-550m,-9,-9,0
shortbelly rockfish,9,1989,Monterey,184-550m,8.04,0.295972971738975,5
shortbelly rockfish,9,1990,Monterey,184-550m,-9,-9,0
shortbelly rockfish,9,1991,Monterey,184-550m,-9,-9,0
shortbelly rockfish,9,1992,Monterey,184-550m,7.90833333333333,0.104778506161977,12
shortbelly rockfish,9,1993,Monterey,184-550m,-9,-9,0
shortbelly rockfish,9,1995,Monterey,184-550m,7.4,0.147878774231233,14
shortbelly rockfish,9,1996,Monterey,184-550m,-9,-9,0
shortbelly rockfish,9,1997,Monterey,184-550m,7.6,0.487852436706019,6
shortbelly rockfish,9,1998,Monterey,184-550m,6.59811320754717,0.166246240636211,53
shortbelly rockfish,9,1999,Monterey,184-550m,6.33541666666667,0.172499603847148,48
shortbelly rockfish,9,2000,Monterey,184-550m,7.14303015873016,0.126358032324819,63
shortbelly rockfish,9,2001,Monterey,184-550m,7.17230568181818,0.100018189246461,88
shortbelly rockfish,9,2002,Monterey,184-550m,6.888696,0.128502359224273,50
shortbelly rockfish,9,2003,Monterey,184-550m,7.22827666666667,0.183926382679576,30
shortbelly rockfish,9,2004,Monterey,184-550m,7.16995555555556,0.107407219242468,54
shortbelly rockfish,9,2005,Monterey,184-550m,7.46098125,0.314111501198055,16
shortbelly rockfish,9,2006,Monterey,184-550m,7.271221875,0.160594157873292,32
shortbelly rockfish,9,2007,Monterey,184-550m,6.81488888888889,0.222760948087267,18
shortbelly rockfish,9,2008,Monterey,184-550m,7.162171875,0.172798822300953,32
shortbelly rockfish,9,2009,Monterey,184-550m,7.16324285714286,0.166648078521266,28
shortbelly rockfish,9,2010,Monterey,184-550m,6.96151481481481,0.187650433912858,27
shortbelly rockfish,9,2011,Monterey,184-550m,7.344075,0.165874403032902,24
shortbelly rockfish,9,2012,Monterey,184-550m,7.23345333333333,0.183767032472516,30
shortbelly rockfish,9,2013,Monterey,184-550m,6.98837083333333,0.17469288563855,24
shortbelly rockfish,9,2014,Monterey,184-550m,7.51906470588235,0.145161413316027,34
shortbelly rockfish,9,2015,Monterey,184-550m,7.37243846153846,0.210181501131169,26
shortbelly rockfish,9,2016,Monterey,184-550m,7.226921875,0.178429597050253,32
shortbelly rockfish,9,2017,Monterey,184-550m,7.26449259259259,0.144063816969123,27
shortbelly rockfish,9,2018,Monterey,184-550m,7.00642580645161,0.178425392857941,31
shortbelly rockfish,10,1977,Monterey,184-550m,8.42,0.199570968401147,15
shortbelly rockfish,10,1980,Monterey,184-550m,7.74,0.334065861769801,5
shortbelly rockfish,10,1983,Monterey,184-550m,-9,-9,1
shortbelly rockfish,10,1984,Monterey,184-550m,-9,-9,0
shortbelly rockfish,10,1986,Monterey,184-550m,-9,-9,2
shortbelly rockfish,10,1988,Monterey,184-550m,-9,-9,0
shortbelly rockfish,10,1989,Monterey,184-550m,8.04,0.295972971738975,5
shortbelly rockfish,10,1990,Monterey,184-550m,-9,-9,0
shortbelly rockfish,10,1991,Monterey,184-550m,-9,-9,0
shortbelly rockfish,10,1992,Monterey,184-550m,7.90833333333333,0.104778506161977,12
shortbelly rockfish,10,1993,Monterey,184-550m,-9,-9,0
shortbelly rockfish,10,1995,Monterey,184-550m,7.4,0.147878774231233,14
shortbelly rockfish,10,1996,Monterey,184-550m,-9,-9,0
shortbelly rockfish,10,1997,Monterey,184-550m,7.6,0.487852436706019,6
shortbelly rockfish,10,1998,Monterey,184-550m,6.59811320754717,0.166246240636211,53
shortbelly rockfish,10,1999,Monterey,184-550m,6.33541666666667,0.172499603847148,48
shortbelly rockfish,10,2000,Monterey,184-550m,7.14303015873016,0.126358032324819,63
shortbelly rockfish,10,2001,Monterey,184-550m,7.17230568181818,0.100018189246461,88
shortbelly rockfish,10,2002,Monterey,184-550m,6.888696,0.128502359224273,50
shortbelly rockfish,10,2003,Monterey,184-550m,7.22827666666667,0.183926382679576,30
shortbelly rockfish,10,2004,Monterey,184-550m,7.16995555555556,0.107407219242468,54
shortbelly rockfish,10,2005,Monterey,184-550m,7.46098125,0.314111501198055,16
shortbelly rockfish,10,2006,Monterey,184-550m,7.271221875,0.160594157873292,32
shortbelly rockfish,10,2007,Monterey,184-550m,6.81488888888889,0.222760948087267,18
shortbelly rockfish,10,2008,Monterey,184-550m,7.162171875,0.172798822300953,32
shortbelly rockfish,10,2009,Monterey,184-550m,7.16324285714286,0.166648078521266,28
shortbelly rockfish,10,2010,Monterey,184-550m,6.96151481481481,0.187650433912858,27
shortbelly rockfish,10,2011,Monterey,184-550m,7.344075,0.165874403032902,24
shortbelly rockfish,10,2012,Monterey,184-550m,7.23345333333333,0.183767032472516,30
shortbelly rockfish,10,2013,Monterey,184-550m,6.98837083333333,0.17469288563855,24
shortbelly rockfish,10,2014,Monterey,184-550m,7.51906470588235,0.145161413316027,34
shortbelly rockfish,10,2015,Monterey,184-550m,7.37243846153846,0.210181501131169,26
shortbelly rockfish,10,2016,Monterey,184-550m,7.226921875,0.178429597050253,32
shortbelly rockfish,10,2017,Monterey,184-550m,7.26449259259259,0.144063816969123,27
shortbelly rockfish,10,2018,Monterey,184-550m,7.00642580645161,0.178425392857941,31
shortbelly rockfish,11,1977,Monterey,<=183m,9.21428571428571,0.272323567817214,14
shortbelly rockfish,11,1980,Monterey,<=183m,-9,-9,1
shortbelly rockfish,11,1983,Monterey,<=183m,9.8,0.248997991959775,5
shortbelly rockfish,11,1984,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,1986,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,1988,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,1989,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,1990,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,1991,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,1992,Monterey,<=183m,9.046875,0.048772094868923,32
shortbelly rockfish,11,1993,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,1995,Monterey,<=183m,8.29375,0.046432725354764,32
shortbelly rockfish,11,1996,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,1997,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,1998,Monterey,<=183m,9.14871794871795,0.089297135107185,39
shortbelly rockfish,11,1999,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,2000,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,2001,Monterey,<=183m,8.21153846153846,0.056390542283957,52
shortbelly rockfish,11,2002,Monterey,<=183m,-9,-9,0
shortbelly rockfish,11,2003,Monterey,<=183m,9.13247906976744,0.080337060878454,43
shortbelly rockfish,11,2004,Monterey,<=183m,8.77489142857143,0.066377157768839,105
shortbelly rockfish,11,2005,Monterey,<=183m,9.14929,0.06209222073978,70
shortbelly rockfish,11,2006,Monterey,<=183m,9.07644262295082,0.089714687725952,61
shortbelly rockfish,11,2007,Monterey,<=183m,8.94048965517241,0.090254380896219,58
shortbelly rockfish,11,2008,Monterey,<=183m,9.20365571428571,0.128022223640677,70
shortbelly rockfish,11,2009,Monterey,<=183m,9.29720338983051,0.056391332580609,59
shortbelly rockfish,11,2010,Monterey,<=183m,8.73092794117647,0.087142896503885,68
shortbelly rockfish,11,2011,Monterey,<=183m,9.02493698630137,0.077869757263632,73
shortbelly rockfish,11,2012,Monterey,<=183m,9.23027083333333,0.086752050244282,72
shortbelly rockfish,11,2013,Monterey,<=183m,8.53709272727273,0.100682983287146,55
shortbelly rockfish,11,2014,Monterey,<=183m,9.51737619047619,0.128684363127138,63
shortbelly rockfish,11,2015,Monterey,<=183m,9.89090149253731,0.146431754997055,67
shortbelly rockfish,11,2016,Monterey,<=183m,9.04906166666667,0.096578212737963,60
shortbelly rockfish,11,2017,Monterey,<=183m,9.05836470588235,0.104964732034931,51
shortbelly rockfish,11,2018,Monterey,<=183m,9.06003064516129,0.082792506775389,62
shortbelly rockfish,12,1977,Monterey,<=183m,9.21428571428571,0.272323567817214,14
shortbelly rockfish,12,1980,Monterey,<=183m,-9,-9,1
shortbelly rockfish,12,1983,Monterey,<=183m,9.8,0.248997991959775,5
shortbelly rockfish,12,1984,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,1986,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,1988,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,1989,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,1990,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,1991,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,1992,Monterey,<=183m,9.046875,0.048772094868923,32
shortbelly rockfish,12,1993,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,1995,Monterey,<=183m,8.29375,0.046432725354764,32
shortbelly rockfish,12,1996,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,1997,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,1998,Monterey,<=183m,9.14871794871795,0.089297135107185,39
shortbelly rockfish,12,1999,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,2000,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,2001,Monterey,<=183m,8.21153846153846,0.056390542283957,52
shortbelly rockfish,12,2002,Monterey,<=183m,-9,-9,0
shortbelly rockfish,12,2003,Monterey,<=183m,9.13247906976744,0.080337060878454,43
shortbelly rockfish,12,2004,Monterey,<=183m,8.77489142857143,0.066377157768839,105
shortbelly rockfish,12,2005,Monterey,<=183m,9.14929,0.06209222073978,70
shortbelly rockfish,12,2006,Monterey,<=183m,9.07644262295082,0.089714687725952,61
shortbelly rockfish,12,2007,Monterey,<=183m,8.94048965517241,0.090254380896219,58
shortbelly rockfish,12,2008,Monterey,<=183m,9.20365571428571,0.128022223640677,70
shortbelly rockfish,12,2009,Monterey,<=183m,9.29720338983051,0.056391332580609,59
shortbelly rockfish,12,2010,Monterey,<=183m,8.73092794117647,0.087142896503885,68
shortbelly rockfish,12,2011,Monterey,<=183m,9.02493698630137,0.077869757263632,73
shortbelly rockfish,12,2012,Monterey,<=183m,9.23027083333333,0.086752050244282,72
shortbelly rockfish,12,2013,Monterey,<=183m,8.53709272727273,0.100682983287146,55
shortbelly rockfish,12,2014,Monterey,<=183m,9.51737619047619,0.128684363127138,63
shortbelly rockfish,12,2015,Monterey,<=183m,9.89090149253731,0.146431754997055,67
shortbelly rockfish,12,2016,Monterey,<=183m,9.04906166666667,0.096578212737963,60
shortbelly rockfish,12,2017,Monterey,<=183m,9.05836470588235,0.104964732034931,51
shortbelly rockfish,12,2018,Monterey,<=183m,9.06003064516129,0.082792506775389,62
shortbelly rockfish,13,1977,Monterey,<=183m,9.21428571428571,0.272323567817214,14
shortbelly rockfish,13,1980,Monterey,<=183m,-9,-9,1
shortbelly rockfish,13,1983,Monterey,<=183m,9.8,0.248997991959775,5
shortbelly rockfish,13,1984,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,1986,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,1988,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,1989,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,1990,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,1991,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,1992,Monterey,<=183m,9.046875,0.048772094868923,32
shortbelly rockfish,13,1993,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,1995,Monterey,<=183m,8.29375,0.046432725354764,32
shortbelly rockfish,13,1996,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,1997,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,1998,Monterey,<=183m,9.14871794871795,0.089297135107185,39
shortbelly rockfish,13,1999,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,2000,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,2001,Monterey,<=183m,8.21153846153846,0.056390542283957,52
shortbelly rockfish,13,2002,Monterey,<=183m,-9,-9,0
shortbelly rockfish,13,2003,Monterey,<=183m,9.13247906976744,0.080337060878454,43
shortbelly rockfish,13,2004,Monterey,<=183m,8.77489142857143,0.066377157768839,105
shortbelly rockfish,13,2005,Monterey,<=183m,9.14929,0.06209222073978,70
shortbelly rockfish,13,2006,Monterey,<=183m,9.07644262295082,0.089714687725952,61
shortbelly rockfish,13,2007,Monterey,<=183m,8.94048965517241,0.090254380896219,58
shortbelly rockfish,13,2008,Monterey,<=183m,9.20365571428571,0.128022223640677,70
shortbelly rockfish,13,2009,Monterey,<=183m,9.29720338983051,0.056391332580609,59
shortbelly rockfish,13,2010,Monterey,<=183m,8.73092794117647,0.087142896503885,68
shortbelly rockfish,13,2011,Monterey,<=183m,9.02493698630137,0.077869757263632,73
shortbelly rockfish,13,2012,Monterey,<=183m,9.23027083333333,0.086752050244282,72
shortbelly rockfish,13,2013,Monterey,<=183m,8.53709272727273,0.100682983287146,55
shortbelly rockfish,13,2014,Monterey,<=183m,9.51737619047619,0.128684363127138,63
shortbelly rockfish,13,2015,Monterey,<=183m,9.89090149253731,0.146431754997055,67
shortbelly rockfish,13,2016,Monterey,<=183m,9.04906166666667,0.096578212737963,60
shortbelly rockfish,13,2017,Monterey,<=183m,9.05836470588235,0.104964732034931,51
shortbelly rockfish,13,2018,Monterey,<=183m,9.06003064516129,0.082792506775389,62
shortbelly rockfish,14,1977,Monterey,<=183m,9.21428571428571,0.272323567817214,14
shortbelly rockfish,14,1980,Monterey,<=183m,-9,-9,1
shortbelly rockfish,14,1983,Monterey,<=183m,9.8,0.248997991959775,5
shortbelly rockfish,14,1984,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,1986,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,1988,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,1989,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,1990,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,1991,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,1992,Monterey,<=183m,9.046875,0.048772094868923,32
shortbelly rockfish,14,1993,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,1995,Monterey,<=183m,8.29375,0.046432725354764,32
shortbelly rockfish,14,1996,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,1997,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,1998,Monterey,<=183m,9.14871794871795,0.089297135107185,39
shortbelly rockfish,14,1999,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,2000,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,2001,Monterey,<=183m,8.21153846153846,0.056390542283957,52
shortbelly rockfish,14,2002,Monterey,<=183m,-9,-9,0
shortbelly rockfish,14,2003,Monterey,<=183m,9.13247906976744,0.080337060878454,43
shortbelly rockfish,14,2004,Monterey,<=183m,8.77489142857143,0.066377157768839,105
shortbelly rockfish,14,2005,Monterey,<=183m,9.14929,0.06209222073978,70
shortbelly rockfish,14,2006,Monterey,<=183m,9.07644262295082,0.089714687725952,61
shortbelly rockfish,14,2007,Monterey,<=183m,8.94048965517241,0.090254380896219,58
shortbelly rockfish,14,2008,Monterey,<=183m,9.20365571428571,0.128022223640677,70
shortbelly rockfish,14,2009,Monterey,<=183m,9.29720338983051,0.056391332580609,59
shortbelly rockfish,14,2010,Monterey,<=183m,8.73092794117647,0.087142896503885,68
shortbelly rockfish,14,2011,Monterey,<=183m,9.02493698630137,0.077869757263632,73
shortbelly rockfish,14,2012,Monterey,<=183m,9.23027083333333,0.086752050244282,72
shortbelly rockfish,14,2013,Monterey,<=183m,8.53709272727273,0.100682983287146,55
shortbelly rockfish,14,2014,Monterey,<=183m,9.51737619047619,0.128684363127138,63
shortbelly rockfish,14,2015,Monterey,<=183m,9.89090149253731,0.146431754997055,67
shortbelly rockfish,14,2016,Monterey,<=183m,9.04906166666667,0.096578212737963,60
shortbelly rockfish,14,2017,Monterey,<=183m,9.05836470588235,0.104964732034931,51
shortbelly rockfish,14,2018,Monterey,<=183m,9.06003064516129,0.082792506775389,62
shortbelly rockfish,15,1977,Monterey,<=183m,9.21428571428571,0.272323567817214,14
shortbelly rockfish,15,1980,Monterey,<=183m,-9,-9,1
shortbelly rockfish,15,1983,Monterey,<=183m,9.8,0.248997991959775,5
shortbelly rockfish,15,1984,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,1986,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,1988,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,1989,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,1990,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,1991,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,1992,Monterey,<=183m,9.046875,0.048772094868923,32
shortbelly rockfish,15,1993,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,1995,Monterey,<=183m,8.29375,0.046432725354764,32
shortbelly rockfish,15,1996,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,1997,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,1998,Monterey,<=183m,9.14871794871795,0.089297135107185,39
shortbelly rockfish,15,1999,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,2000,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,2001,Monterey,<=183m,8.21153846153846,0.056390542283957,52
shortbelly rockfish,15,2002,Monterey,<=183m,-9,-9,0
shortbelly rockfish,15,2003,Monterey,<=183m,9.13247906976744,0.080337060878454,43
shortbelly rockfish,15,2004,Monterey,<=183m,8.77489142857143,0.066377157768839,105
